numeropol,debut_pol,fin_pol,freq_paiement,langue,type_prof,alimentation,type_territoire,utilisation,presence_alarme,annee_veh,marque_voiture,sexe,date_naissance,couleur_voiture,annee_permis,myopie,cheveux,cout1,cout2,cout3,cout4,cout5,cout6,cout7,nbsin,equipe
1782,22-1-1997,31-5-1997,12,A,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1997,HONDA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,1-6-1997,31-3-1998,12,A,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1997,HONDA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,1-6-1998,30-6-1998,12,A,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,0,1998,TOYOTA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,1-7-1998,31-5-1999,12,A,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1998,TOYOTA,M,9-8-1952,Autre,1973,Y,Blonds,,,,,,,,0,3
1782,20-9-1999,31-5-2000,12,A,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1998,TOYOTA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,1-6-2000,12-11-2000,12,A,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1998,TOYOTA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,13-11-2000,22-3-2001,12,A,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1998,TOYOTA,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1782,23-3-2001,31-5-2001,12,A,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,2001,RENAULT,M,9-8-1952,Autre,1973,Y,Bruns,,,,,,,,0,3
1794,26-3-1996,11-6-1996,12,F,Médecin,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,M,12-10-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,1-8-1996,25-3-1997,12,F,Médecin,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,M,12-10-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,26-3-1997,3-7-1997,12,F,Médecin,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,M,12-10-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,4-7-1997,23-11-1997,12,F,Médecin,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,M,12-10-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,24-11-1997,25-3-1998,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,26-3-1998,25-3-1999,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,26-3-1999,25-3-2000,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,26-3-2000,31-12-2000,12,F,Technicien,Végétarien,Rural,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,1-1-2001,25-3-2001,12,F,Technicien,Végétarien,Semi-urbain,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,26-3-2001,10-12-2001,12,F,Technicien,Végétarien,Semi-urbain,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1794,11-12-2001,18-12-2001,12,F,Technicien,Végétarien,Semi-urbain,Travail-quotidien,1,1992,HONDA,F,6-5-1969,Autre,1989,Y,Bruns,,,,,,,,0,3
1796,12-8-1995,11-8-1996,12,F,Informaticien,Végétarien,Urbain,Loisir,1,1992,MITSUBISHI,F,24-1-1947,Autre,1970,Y,Bruns,,,,,,,,0,3
1796,12-8-1996,11-8-1997,12,F,Informaticien,Végétarien,Urbain,Loisir,1,1992,MITSUBISHI,F,24-1-1947,Autre,1970,Y,Bruns,,,,,,,,0,3
1796,12-8-1997,11-8-1998,12,F,Informaticien,Végétarien,Urbain,Loisir,1,1992,MITSUBISHI,F,24-1-1947,Autre,1970,Y,Bruns,452.1180124,,,,,,,1,3
1796,12-8-1999,11-8-2000,12,F,Informaticien,Végétarien,Urbain,Loisir,1,1992,MITSUBISHI,F,24-1-1947,Autre,1970,Y,Bruns,,,,,,,,0,3
1813,1-9-1995,12-8-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1988,VOLKSWAGEN,M,29-5-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1813,1-9-1997,31-8-1998,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1988,VOLKSWAGEN,M,29-5-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1813,1-9-1998,31-8-1999,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1988,VOLKSWAGEN,M,29-5-1965,Autre,1984,Y,Bruns,,,,,,,,0,3
1813,1-9-2001,31-8-2002,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,AUDI,M,29-5-1965,Autre,1984,Y,Blonds,,,,,,,,0,3
1813,1-9-2002,31-8-2003,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,AUDI,M,29-5-1965,Autre,1984,Y,Blonds,,,,,,,,0,3
1820,1-10-1996,30-9-1997,1,F,Médecin,Carnivore,Semi-urbain,Travail-quotidien,1,1990,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,146.5031056,780.7391304,,,,,,2,3
1820,1-10-1997,31-3-1998,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,1,1990,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1820,1-4-1998,30-9-1998,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,0,1998,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1820,1-10-1998,30-9-1999,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,0,1998,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1820,1-10-2000,30-9-2001,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,0,1998,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1820,1-10-2001,30-9-2002,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,0,1998,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1820,1-10-2002,30-9-2003,1,F,Médecin,Végétarien,Semi-urbain,Travail-quotidien,0,1998,RENAULT,F,9-3-1936,Autre,1967,Y,Bruns,,,,,,,,0,3
1840,1-2-1997,4-4-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1997,MAZDA,M,16-10-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1840,5-4-1997,4-4-1998,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1997,MAZDA,M,16-10-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1840,19-5-1999,4-4-2000,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1997,MAZDA,M,16-10-1965,Autre,1985,Y,Blonds,4710.254658,,,,,,,1,3
1840,5-4-2000,4-5-2000,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1997,MAZDA,M,16-10-1965,Autre,1985,Y,Bruns,,,,,,,,0,3
1856,26-1-1997,25-1-1998,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,AUDI,M,14-7-1934,Autre,1965,Y,Bruns,,,,,,,,0,3
1856,26-1-1998,14-4-1998,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1994,AUDI,M,14-7-1934,Autre,1965,Y,Bruns,,,,,,,,0,3
1865,12-8-1995,11-8-1996,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1985,MERCEDES-BENZ,M,4-1-1951,Autre,1970,N,Bruns,,,,,,,,0,3
1865,12-8-1996,11-8-1997,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1985,MERCEDES-BENZ,M,4-1-1951,Autre,1970,N,Bruns,,,,,,,,0,3
1865,9-3-1998,21-5-1998,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1994,MAZDA,M,4-1-1951,Autre,1970,N,Bruns,,,,,,,,0,3
1865,22-5-1998,11-8-1998,12,F,Technicien,Carnivore,Rural,Travail-occasionnel,1,1994,MAZDA,M,4-1-1951,Autre,1970,N,Bruns,,,,,,,,0,3
1869,5-5-1995,30-9-1995,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,,,,,,,,0,3
1869,1-10-1995,4-5-1996,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,225.6770186,,,,,,,1,3
1869,5-5-1996,4-5-1997,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,790.3975155,,,,,,,1,3
1869,5-5-1997,4-5-1998,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,,,,,,,,0,3
1869,5-5-1998,4-5-1999,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,,,,,,,,0,3
1869,5-5-1999,4-5-2000,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Blonds,203.6583851,,,,,,,1,3
1869,5-5-2001,13-9-2001,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,1995,BMW,M,28-8-1951,Autre,1976,Y,Bruns,,,,,,,,0,3
1869,14-9-2001,4-5-2002,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,0,2001,BMW,M,28-8-1951,Autre,1976,Y,Bruns,,,,,,,,0,3
1880,1-3-1999,29-2-2000,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,0,1996,RENAULT,M,11-1-1967,Autre,1986,Y,Bruns,,,,,,,,0,3
1880,1-3-2000,12-11-2000,12,F,Professeur,Carnivore,Urbain,Travail-occasionnel,0,1996,RENAULT,M,11-1-1967,Autre,1986,Y,Blonds,,,,,,,,0,3
1882,1-11-1995,31-10-1996,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,1-11-1996,31-10-1997,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,1-11-1997,31-10-1998,1,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,1-11-1998,31-10-1999,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,1-11-2000,31-10-2001,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,1-11-2001,1-10-2002,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1991,NISSAN,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1882,2-10-2002,31-10-2002,1,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,2002,SUZUKI,F,30-9-1956,Autre,1980,Y,Bruns,,,,,,,,0,3
1901,20-5-1995,19-5-1996,12,F,Hockeyeur,Carnivore,Rural,Travail-quotidien,0,1987,HONDA,F,28-7-1945,Autre,1974,Y,Bruns,,,,,,,,0,3
1901,20-5-1997,19-4-1998,12,F,Hockeyeur,Carnivore,Rural,Travail-quotidien,0,1987,HONDA,F,28-7-1945,Autre,1974,Y,Bruns,,,,,,,,0,3
1915,5-8-1998,8-6-1999,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1984,VOLKSWAGEN,M,23-6-1957,Autre,1978,Y,Blonds,,,,,,,,0,3
1915,9-6-1999,4-8-1999,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,PEUGEOT,M,23-6-1957,Autre,1978,Y,Blonds,,,,,,,,0,3
1915,5-8-1999,4-8-2000,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,PEUGEOT,M,23-6-1957,Autre,1978,Y,Bruns,592.5900621,,,,,,,1,3
1915,5-8-2000,4-8-2001,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,PEUGEOT,M,23-6-1957,Autre,1978,Y,Bruns,,,,,,,,0,3
1915,5-8-2001,26-2-2002,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,PEUGEOT,M,23-6-1957,Autre,1978,Y,Bruns,,,,,,,,0,3
1915,27-2-2002,21-4-2002,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,GM,M,23-6-1957,Autre,1978,Y,Bruns,,,,,,,,0,3
1915,5-8-2002,4-8-2003,1,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1994,VOLKSWAGEN,M,23-6-1957,Autre,1978,Y,Bruns,,,,,,,,0,3
1919,25-10-1998,24-10-1999,12,F,Professeur,Végétarien,Semi-urbain,Travail-occasionnel,1,1985,HONDA,M,9-7-1948,Autre,1968,Y,Bruns,,,,,,,,0,3
1920,12-7-1995,16-5-1996,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1993,GM,M,22-11-1960,Autre,1979,Y,Bruns,,,,,,,,0,3
1920,17-5-1997,8-7-1997,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1993,GM,M,22-11-1960,Autre,1979,Y,Bruns,,,,,,,,0,3
1920,9-10-1998,16-5-1999,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1998,GM,M,22-11-1960,Autre,1979,Y,Blonds,,,,,,,,0,3
1920,17-5-1999,16-5-2000,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1998,GM,M,22-11-1960,Autre,1979,Y,Bruns,435.4161491,,,,,,,1,3
1920,24-4-2002,16-5-2002,12,F,Technicien,Carnivore,Urbain,Travail-occasionnel,0,1998,GM,M,22-11-1960,Autre,1979,N,Bruns,,,,,,,,0,3
1921,17-5-1995,13-1-1996,12,F,Médecin,Végétalien,Rural,Travail-quotidien,1,1983,VOLKSWAGEN,M,2-7-1942,Autre,1975,Y,Bruns,,,,,,,,0,3
1937,8-6-1996,12-9-1996,1,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,SAAB,M,11-10-1948,Autre,1970,Y,Bruns,,,,,,,,0,3
1937,13-9-1996,7-6-1997,1,F,Actuaire,Carnivore,Rural,Travail-occasionnel,1,1993,SAAB,M,11-10-1948,Autre,1970,Y,Blonds,,,,,,,,0,3
1941,6-6-1996,5-6-1997,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1991,GM,M,26-4-1946,Autre,1973,Y,Bruns,,,,,,,,0,3
1941,6-6-1997,5-6-1998,12,F,Actuaire,Carnivore,Rural,Travail-occasionnel,0,1991,GM,M,26-4-1946,Autre,1973,Y,Bruns,627.8944099,,,,,,,1,3
1942,24-8-1995,23-8-1996,1,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1994,FORD,M,14-8-1965,Autre,1983,Y,Bruns,,,,,,,,0,3
1942,20-5-1997,23-8-1997,1,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1994,FORD,M,14-8-1965,Autre,1983,Y,Bruns,,,,,,,,0,3
1963,23-5-1995,22-5-1996,12,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,1,1981,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1963,23-5-1996,27-1-1997,12,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,1,1981,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1963,28-1-1997,22-5-1997,12,F,Infirmière,Végétarien,Semi-urbain,Travail-occasionnel,1,1990,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1963,23-5-1997,22-5-1998,12,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1990,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1963,23-5-1998,22-5-1999,12,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1990,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1963,23-5-1999,5-7-1999,12,F,Infirmière,Carnivore,Semi-urbain,Travail-occasionnel,1,1990,VOLKSWAGEN,M,18-12-1958,Autre,1979,Y,Bruns,,,,,,,,0,3
1966,7-7-1995,22-5-1996,12,F,Infirmière,Carnivore,Urbain,Travail-occasionnel,1,1995,GM,M,15-11-1949,Autre,1970,Y,Bruns,7399.57764,,,,,,,1,3
1966,23-5-1996,6-7-1996,12,F,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-1996,6-7-1997,12,F,Infirmière,Carnivore,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-1997,6-7-1998,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-1998,6-7-1999,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-1999,10-8-1999,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,11-8-1999,6-7-2000,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-2000,12-7-2000,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,13-7-2000,1-4-2001,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,1996,GM,M,15-11-1949,Autre,1970,Y,Bruns,172.1677019,,,,,,,1,3
1966,2-4-2001,6-7-2001,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,2001,GM,M,15-11-1949,Autre,1970,Y,Bruns,409.8695652,,,,,,,1,3
1966,7-7-2001,6-7-2002,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,2001,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1966,7-7-2002,6-7-2003,12,F,Infirmière,Végétarien,Urbain,Travail-occasionnel,0,2001,GM,M,15-11-1949,Autre,1970,Y,Bruns,,,,,,,,0,3
1989,15-11-1995,14-11-1996,12,F,Infirmière,Végétalien,Rural,Travail-occasionnel,1,1989,VOLVO,M,31-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1989,15-11-1996,26-6-1997,12,F,Infirmière,Végétarien,Rural,Travail-occasionnel,1,1989,VOLVO,M,31-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1989,27-6-1997,26-8-1997,12,F,Infirmière,Végétarien,Rural,Travail-occasionnel,1,1991,VOLVO,M,31-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1989,27-8-1997,14-11-1997,12,F,Infirmière,Végétarien,Rural,Travail-occasionnel,1,1991,VOLVO,M,31-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1989,28-11-1997,27-1-1998,12,F,Infirmière,Végétarien,Rural,Travail-occasionnel,1,1988,GM,M,31-10-1962,Autre,1982,Y,Bruns,,,,,,,,0,3
1993,31-12-1995,30-12-1996,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1992,SAAB,M,28-6-1931,Autre,1956,N,Bruns,,,,,,,,0,3
1993,31-12-1996,30-12-1997,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1992,SAAB,M,28-6-1931,Autre,1956,N,Bruns,,,,,,,,0,3
1993,31-12-1997,30-12-1998,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1992,SAAB,M,28-6-1931,Autre,1956,N,Bruns,,,,,,,,0,3
1993,31-12-1998,22-12-1999,12,F,Ingénieur,Carnivore,Semi-urbain,Travail-quotidien,0,1992,SAAB,M,28-6-1931,Autre,1956,N,Bruns,,,,,,,,0,3
2006,13-6-1995,31-12-1995,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Blonds,,,,,,,,0,3
2006,1-1-1996,22-2-1996,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Bruns,,,,,,,,0,3
2006,23-2-1996,12-6-1996,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Blonds,,,,,,,,0,3
2006,13-6-1996,12-6-1997,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Bruns,316.0124224,40.31055901,,,,,,2,3
2006,13-6-1998,12-6-1999,12,F,Technicien,Carnivore,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Blonds,995.7018634,,,,,,,1,3
2006,13-6-2000,12-9-2000,12,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Bruns,,,,,,,,0,3
2006,13-9-2000,12-6-2001,12,F,Technicien,Végétarien,Semi-urbain,Travail-occasionnel,1,1995,MITSUBISHI,M,12-4-1962,Autre,1986,Y,Bruns,828.6086957,,,,,,,1,3
2022,30-10-1995,20-11-1995,12,F,Infirmière,Végétalien,Urbain,Travail-quotidien,1,1983,AUDI,M,10-5-1970,Autre,1988,Y,Bruns,48.65838509,,,,,,,1,3
2035,25-2-1996,29-5-1996,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1988,HONDA,F,13-9-1935,Autre,1965,Y,Bruns,,,,,,,,0,3
2035,30-5-1996,24-2-1997,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1988,HONDA,F,13-9-1935,Autre,1965,Y,Roux,,,,,,,,0,3
2035,25-2-1997,24-2-1998,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1988,HONDA,F,13-9-1935,Autre,1965,Y,Bruns,,,,,,,,0,3
2035,25-2-1998,24-2-1999,12,F,Hockeyeur,Végétarien,Rural,Travail-quotidien,1,1988,HONDA,F,13-9-1935,Autre,1965,Y,Bruns,,,,,,,,0,3
2036,5-5-1998,13-3-1999,12,F,Médecin,Carnivore,Semi-urbain,Travail-occasionnel,0,1998,VOLKSWAGEN,M,6-4-1945,Autre,1970,Y,Bruns,,,,,,,,0,3
2036,7-4-1999,13-3-2000,12,F,Médecin,Carnivore,Semi-urbain,Travail-occasionnel,0,1998,VOLKSWAGEN,M,6-4-1945,Autre,1970,Y,Bruns,,,,,,,,0,3
2036,14-3-2000,26-2-2001,12,F,Médecin,Carnivore,Semi-urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,6-4-1945,Autre,1970,Y,Bruns,,,,,,,,0,3
2036,27-2-2001,13-3-2001,12,F,Médecin,Carnivore,Semi-urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,6-4-1945,Autre,1970,N,Bruns,,,,,,,,0,3
2036,14-3-2001,13-3-2002,12,F,Médecin,Carnivore,Semi-urbain,Travail-occasionnel,0,2000,VOLKSWAGEN,M,6-4-1945,Autre,1970,N,Bruns,231051.8075,,,,,,,1,3
