LONGITUDE,LATITUDE,ENQUÊTE,ANNÉE,PROVINCE,COMMUNAUTÉ,RÉSULTAT
-82.474,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.473,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.465,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.459,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.455,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.439,42.607,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.614,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.612,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.611,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.609,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.608,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.602,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.599,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.556,42.607,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.475,42.608,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.471,42.608,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.47,42.608,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.456,42.608,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.336,42.608,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.615,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.611,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.601,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.6,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.552,42.608,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.475,42.609,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.468,42.609,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.465,42.609,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.455,42.609,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.612,42.609,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.609,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.469,42.61,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.354,42.61,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.347,42.61,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.342,42.61,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.61,42.61,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.597,42.61,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.586,42.61,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.455,42.611,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.345,42.611,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.617,42.611,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.607,42.611,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.605,42.611,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.604,42.611,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.583,42.612,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.338,42.613,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.618,42.613,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.617,42.614,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.589,42.614,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.514,42.615,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.439,42.615,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.343,42.615,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.59,42.615,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.474,42.616,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.346,42.616,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.339,42.616,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.614,42.616,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.616,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.607,42.616,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.592,42.616,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.613,42.617,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.565,42.617,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.5,42.618,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.46,42.618,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.62,42.618,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.609,42.618,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-80.466,42.618,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.478,42.619,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.476,42.619,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.457,42.619,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.442,42.619,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.436,42.619,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.62,42.619,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.613,42.619,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.585,42.619,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.574,42.619,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.501,42.62,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.497,42.62,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.469,42.62,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.614,42.621,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.607,42.621,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.606,42.621,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.63,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.62,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.615,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.605,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.58,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.577,42.622,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.493,42.623,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.488,42.623,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.486,42.623,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.602,42.623,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.567,42.623,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.504,42.624,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.488,42.624,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.487,42.624,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.48,42.624,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.616,42.624,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.612,42.624,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.505,42.625,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.502,42.625,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.486,42.625,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.479,42.625,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.467,42.625,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.458,42.625,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.6,42.625,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.48,42.626,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.453,42.626,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.561,42.626,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.496,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.48,42.627,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.617,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.616,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.607,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.601,42.627,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.506,42.628,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.481,42.628,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.507,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.496,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.461,42.629,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.335,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.62,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.609,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.596,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.592,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.575,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.573,42.629,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.496,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.437,42.63,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.387,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.365,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.595,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.594,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.592,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.58,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.571,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.472,42.63,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.508,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.485,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.482,42.631,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.475,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.439,42.631,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-82.402,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.373,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.636,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.6,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.58,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.572,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.468,42.631,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.507,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.49,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.479,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.474,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.459,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.452,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.35,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.605,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.592,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.584,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.579,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.469,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.467,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.465,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.462,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.461,42.632,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.497,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.492,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.491,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.489,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.484,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.483,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.453,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.365,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.876,42.633,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.639,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.579,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.466,42.633,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.494,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.486,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.445,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.347,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.875,42.634,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.623,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.611,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.564,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.47,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.466,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.465,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-80.49,42.634,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE NORFOLK,NON DÉTECTÉ
-82.5,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.493,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.491,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.487,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.349,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.237,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.877,42.635,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.873,42.635,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.872,42.635,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.635,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.611,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.61,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.468,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.467,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.465,42.635,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.505,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.502,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.493,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.423,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.397,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.394,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-81.877,42.636,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.876,42.636,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.873,42.636,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.872,42.636,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.87,42.636,AGRILE DU FRÊNE,2005,ONTARIO,DIVISION DE CHATHAM-KENT,NON DÉTECTÉ
-81.596,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.575,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.572,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.548,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.467,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.466,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-81.463,42.636,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ D'ELGIN,NON DÉTECTÉ
-82.505,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.498,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.488,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.48,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.471,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.415,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
-82.401,42.637,AGRILE DU FRÊNE,2005,ONTARIO,COMTÉ DE LAMBTON,NON DÉTECTÉ
